chr1 start1 end1 chr2 start2 end2 region
chrY 12178698 12174999 chrX 9561001 9564721 stratum3
chrY 12181424 12179874 chrX 9558969 9560517 stratum3
chrY 12183768 12182354 chrX 9556847 9558258 stratum3
chrY 12187977 12183766 chrX 9552082 9556281 stratum3
chrY 12188004 12190710 chrX 9255402 9258101 stratum3
chrY 12196116 12191419 chrX 9542856 9547532 stratum3
chrY 12201151 12196116 chrX 9537338 9542391 stratum3
chrY 12210980 12209791 chrX 9534930 9536051 stratum3
chrY 12212309 12211023 chrX 9532093 9533388 stratum3
chrY 12215096 12214054 chrX 9530083 9531126 stratum3
chrY 12217398 12215222 chrX 9527784 9529948 stratum3
chrY 12217479 12219608 chrX 14618041 14620208 stratum1
chrY 12218314 12219623 chrX 19889992 19891291 stratum1
chrY 12224604 12219951 chrX 9523052 9527787 stratum3
chrY 12230710 12224661 chrX 9516839 9522822 stratum3
chrY 12232619 12231314 chrX 9514661 9515944 stratum3
chrY 12238705 12233750 chrX 9508749 9513654 stratum3
chrY 12244197 12238724 chrX 9502710 9508283 stratum3
chrY 12245251 12244250 chrX 9501275 9502285 stratum3
chrY 12251423 12245322 chrX 9494865 9500934 stratum3
chrY 12253999 12252375 chrX 9493035 9494685 stratum3
chrY 12262081 12260042 chrX 9490224 9492268 stratum3
chrY 12272104 12263849 chrX 9480214 9488452 stratum3
chrY 12275505 12274228 chrX 9477667 9478893 stratum3
chrY 12288848 12284602 chrX 9472673 9476970 stratum3
chrY 12291858 12290390 chrX 9470698 9472202 stratum3
chrY 12298346 12297171 chrX 9468149 9469355 stratum3
chrY 12303318 12302224 chrX 4706952 4708020 stratum2
chrY 12304876 12302651 chrX 11844166 11846329 stratum3
chrY 12310262 12311519 chrX 6430937 6432189 stratum2
chrY 12317115 12320102 chrX 11856065 11858964 stratum3
chrY 12325925 12327837 chrX 11856896 11858795 stratum3
chrY 12330378 12329158 chrX 9459221 9460414 stratum3
chrY 12335758 12334515 chrX 9454925 9456250 stratum3
chrY 12341128 12335928 chrX 9449524 9454749 stratum3
chrY 12342665 12341130 chrX 9447135 9448664 stratum3
chrY 12349005 12343801 chrX 9449520 9454749 stratum3
chrY 12353538 12349007 chrX 9444128 9448664 stratum3
chrY 12355644 12353546 chrX 9441405 9443530 stratum3
chrY 12361609 12356403 chrX 9436289 9441411 stratum3
chrY 12365458 12364252 chrX 9428050 9429253 stratum3
chrY 12367121 12365461 chrX 9426084 9427664 stratum3
chrY 12369396 12367509 chrX 9423020 9424948 stratum3
chrY 12369397 12370650 chrX 13953575 13954841 stratum1
chrY 12379092 12373386 chrX 9417332 9423021 stratum3
chrY 12390647 12385768 chrX 9412457 9417335 stratum3
chrY 12393217 12391516 chrX 9410735 9412459 stratum3
chrY 12400452 12393216 chrX 9403378 9410669 stratum3
chrY 12403256 12401057 chrX 9399559 9401790 stratum3
chrY 12409636 12408507 chrX 9395392 9396404 stratum3
chrY 12413976 12409816 chrX 9391198 9395395 stratum3
chrY 12430236 12428687 chrX 9389355 9390898 stratum3
chrY 12443122 12430388 chrX 9376574 9389355 stratum3
chrY 12458555 12444941 chrX 9361150 9374768 stratum3
chrY 12459730 12458557 chrX 9359697 9360813 stratum3
chrY 12461534 12459715 chrX 9357754 9359559 stratum3
chrY 12477450 12462480 chrX 9341493 9356406 stratum3
chrY 12482463 12477463 chrX 9336393 9341369 stratum3
chrY 12484826 12482466 chrX 1890140 1892502 PAR
chrY 12490116 12484824 chrX 9331146 9336395 stratum3
chrY 12501659 12490161 chrX 9319582 9331006 stratum3
chrY 12504266 12501778 chrX 9317039 9319581 stratum3
chrY 12509643 12506434 chrX 9313655 9316942 stratum3
chrY 12511881 12510859 chrX 5760066 5761106 stratum2
chrY 12514862 12513220 chrX 9294450 9296110 stratum3
chrY 12516037 12514951 chrX 9292554 9293709 stratum3
chrY 12518677 12517284 chrX 6429297 6430692 stratum2
chrY 12521259 12519157 chrX 6426851 6428947 stratum2
chrY 12523090 12521260 chrX 9290731 9292563 stratum3
chrY 12530101 12526484 chrX 9281720 9285446 stratum3
chrY 12531790 12530109 chrX 9279859 9281390 stratum3
chrY 12532953 12531830 chrX 9278420 9279544 stratum3
chrY 12534906 12533827 chrX 9275591 9276596 stratum3
chrY 12538202 12535158 chrX 9267472 9270470 stratum3
chrY 12542474 12538378 chrX 9263182 9267336 stratum3
chrY 12544339 12543253 chrX 2498276 2499350 PAR
chrY 12544846 12543440 chrX 13953575 13954996 stratum1
chrY 12549071 12546093 chrX 9259667 9262605 stratum3
chrY 12550988 12549454 chrX 9258107 9259665 stratum3
chrY 12552059 12550988 chrX 9253375 9254450 stratum3
chrY 12578546 12574687 chrX 9230759 9234714 stratum3
chrY 12583424 12581045 chrX 9228315 9230723 stratum3
chrY 12585054 12583479 chrX 9226407 9227985 stratum3
chrY 12591072 12585047 chrX 9220044 9226122 stratum3
chrY 12598987 12592505 chrX 9212012 9218458 stratum3
chrY 12603777 12600021 chrX 9205400 9209280 stratum3
chrY 12606787 12604217 chrX 9202695 9205263 stratum3
chrY 12609971 12611464 chrX 10468940 10470423 stratum3
chrY 12611996 12613099 chrX 1860488 1861501 PAR
chrY 12612494 12609982 chrX 14617724 14620208 stratum1
chrY 12615417 12613571 chrX 4200784 4202613 stratum2
chrY 12621371 12619920 chrX 9198942 9200442 stratum3
chrY 12624199 12621432 chrX 9195364 9198131 stratum3
chrY 12629868 12624303 chrX 9189646 9195225 stratum3
chrY 12631338 12630173 chrX 18749179 18750298 stratum1
chrY 12633038 12631869 chrX 18748012 18749183 stratum1
chrY 12644176 12635602 chrX 9177078 9185682 stratum3
chrY 12646905 12644271 chrX 9173382 9176025 stratum3
chrY 12650436 12647100 chrX 9169989 9173340 stratum3
chrY 12661352 12659275 chrX 9166835 9168958 stratum3
chrY 12664919 12661353 chrX 9161405 9164986 stratum3
chrY 12665486 12666733 chrX 10965423 10966640 stratum3
chrY 12669401 12666726 chrX 9158725 9161414 stratum3
chrY 12675886 12669476 chrX 9151455 9157936 stratum3
chrY 12684443 12679159 chrX 9146237 9151441 stratum3
chrY 12690320 12684486 chrX 9140232 9146084 stratum3
chrY 12706441 12692780 chrX 9126505 9140239 stratum3
chrY 12711827 12706595 chrX 9120274 9125518 stratum3
chrY 12715196 12712623 chrX 9117209 9119767 stratum3
chrY 12721103 12717269 chrX 9113326 9117216 stratum3
chrY 12721392 12722627 chrX 15119656 15120894 stratum1
chrY 12722415 12721110 chrX 19889992 19891289 stratum1
chrY 12733864 12735051 chrX 4464872 4466058 stratum2
chrY 12735053 12733866 chrX 10058641 10059826 stratum3
chrY 12737423 12736288 chrX 9109620 9110744 stratum3
chrY 12743968 12739994 chrX 9099258 9103255 stratum3
chrY 12746743 12744067 chrX 9096280 9098993 stratum3
chrY 12751100 12746813 chrX 9083787 9088101 stratum3
chrY 12755896 12751390 chrX 9078258 9082778 stratum3
chrY 12757105 12756060 chrX 9077223 9078262 stratum3
chrY 12760118 12761238 chrX 1890133 1891254 PAR
chrY 12761237 12763106 chrX 1891552 1893432 PAR
chrY 12763685 12762295 chrX 4324813 4326230 stratum2
chrY 12775123 12764094 chrX 9065507 9076456 stratum3
chrY 12790598 12778382 chrX 9052761 9065130 stratum3
chrY 12801011 12791528 chrX 9043289 9052759 stratum3
chrY 12802999 12801680 chrX 9041545 9042874 stratum3
chrY 12807998 12809384 chrX 6196689 6198095 stratum2
chrY 12808735 12807608 chrX 2498231 2499353 PAR
chrY 12809802 12811490 chrX 6183583 6185285 stratum2
chrY 12810215 12811490 chrX 6198594 6199887 stratum2
chrY 12813955 12812612 chrX 13953571 13954891 stratum1
chrY 12814192 12815244 chrX 3238413 3239458 stratum2
chrY 12817227 12815241 chrX 9039259 9041251 stratum3
chrY 12820398 12818957 chrX 9037821 9039264 stratum3
chrY 12834740 12829849 chrX 9031552 9036479 stratum3
chrY 12838363 12835062 chrX 9028202 9031554 stratum3
chrY 12841920 12838365 chrX 9024536 9028052 stratum3
chrY 12848863 12842573 chrX 9052761 9059128 stratum3
chrY 12859264 12849789 chrX 9043289 9052757 stratum3
chrY 12861252 12859933 chrX 9041545 9042874 stratum3
chrY 12866251 12867637 chrX 6196689 6198095 stratum2
chrY 12866988 12865861 chrX 2498231 2499353 PAR
chrY 12868055 12869743 chrX 6183583 6185285 stratum2
chrY 12868468 12869743 chrX 6198594 6199887 stratum2
chrY 12872209 12870865 chrX 13953571 13954891 stratum1
chrY 12872446 12873498 chrX 3238413 3239458 stratum2
chrY 12875482 12873495 chrX 9039259 9041251 stratum3
chrY 12878653 12877212 chrX 9037821 9039264 stratum3
chrY 12892733 12887842 chrX 9031552 9036479 stratum3
chrY 12896356 12893055 chrX 9028202 9031554 stratum3
chrY 12899913 12896358 chrX 9024536 9028052 stratum3
chrY 12903191 12900014 chrX 9021219 9024371 stratum3
chrY 12906893 12903592 chrX 9017521 9020827 stratum3
chrY 12911137 12910097 chrX 9015611 9016660 stratum3
chrY 12916794 12915041 chrX 9011971 9013725 stratum3
chrY 12918761 12917061 chrX 9010072 9011746 stratum3
chrY 12918780 12919961 chrX 2620785 2621966 stratum2
chrY 12920442 12918874 chrX 20609262 20610834 stratum1
chrY 12922220 12923639 chrX 13953571 13954996 stratum1
chrY 12922711 12923833 chrX 2498231 2499358 PAR
chrY 12927901 12924333 chrX 9005448 9009070 stratum3
chrY 12930820 12932036 chrX 13953681 13954891 stratum1
chrY 12932383 12933819 chrX 4324817 4326230 stratum2
chrY 12933399 12934795 chrX 2523389 2524785 stratum2
chrY 12936274 12934724 chrX 20609268 20610834 stratum1
chrY 12938317 12937273 chrX 8998381 8999425 stratum3
chrY 12942882 12939554 chrX 8994214 8997575 stratum3
chrY 12946239 12944124 chrX 8990928 8993053 stratum3
chrY 12949460 12948389 chrX 8988675 8989743 stratum3
chrY 12950679 12949552 chrX 8987521 8988675 stratum3
chrY 12957107 12958376 chrX 19889992 19891243 stratum1
chrY 12958134 12956828 chrX 15119653 15120961 stratum1
chrY 12960786 12958437 chrX 8985127 8987524 stratum3
chrY 12969586 12967771 chrX 4722473 4724274 stratum2
chrY 12971760 12970727 chrX 8982993 8984093 stratum3
chrY 12977646 12971986 chrX 8977206 8982836 stratum3
chrY 12982787 12978315 chrX 8972767 8977214 stratum3
chrY 12984579 12983132 chrX 9549789 9551235 stratum3
chrY 12989216 12986966 chrX 9547537 9549790 stratum3
chrY 13023512 13020395 chrX 8968548 8971618 stratum3
chrY 13059163 13036538 chrX 8940012 8962857 stratum3
chrY 13060524 13059161 chrX 8937893 8939298 stratum3
chrY 13061818 13060539 chrX 8936154 8937528 stratum3
chrY 13066939 13061821 chrX 8930674 8935925 stratum3
chrY 13068392 13067076 chrX 4088 5387 PAR
chrY 13070677 13071793 chrX 1555046 1556180 PAR
chrY 13070744 13068414 chrX 1587 3914 PAR
chrY 13073374 13071791 chrX 8929090 8930678 stratum3
chrY 13079343 13073409 chrX 8922890 8928822 stratum3
chrY 13090987 13088902 chrX 8918891 8920946 stratum3
chrY 13094893 13091353 chrX 8914936 8918419 stratum3
chrY 13096342 13095298 chrX 8913316 8914466 stratum3
chrY 13102807 13097026 chrX 8906149 8912201 stratum3
chrY 13109014 13102806 chrX 8899387 8905731 stratum3
chrY 13111251 13109029 chrX 8896976 8899150 stratum3
chrY 13116371 13115008 chrX 8892537 8893949 stratum3
chrY 13124281 13118853 chrX 8886425 8891817 stratum3
chrY 13125841 13124287 chrX 8884611 8886182 stratum3
chrY 13127976 13125914 chrX 8882318 8884478 stratum3
chrY 13129143 13128062 chrX 8881056 8882160 stratum3
chrY 13134126 13131296 chrX 8868915 8871743 stratum3
chrY 13137223 13134163 chrX 8865534 8868745 stratum3
chrY 13138858 13137303 chrX 8595905 8597459 stratum3
chrY 13143432 13138879 chrX 8860966 8865516 stratum3
chrY 13145746 13143683 chrX 8858945 8860962 stratum3
chrY 13147210 13149462 chrX 18902848 18905110 stratum1
chrY 13149052 13147000 chrX 12816138 12818267 stratum1
chrY 13150982 13149946 chrX 8856778 8857783 stratum3
chrY 13154068 13152373 chrX 8853393 8855074 stratum3
chrY 13156415 13154185 chrX 8850973 8853225 stratum3
chrY 13156421 13157504 chrX 6454750 6455829 stratum2
chrY 13160028 13157500 chrX 8848328 8850875 stratum3
chrY 13163174 13160877 chrX 8846031 8848331 stratum3
chrY 13168265 13163177 chrX 8840825 8845881 stratum3
chrY 13171937 13168309 chrX 8836098 8839793 stratum3
chrY 13174932 13172438 chrX 8832877 8835497 stratum3
chrY 13178065 13175980 chrX 8830834 8832897 stratum3
chrY 13178479 13180750 chrX 1890132 1892411 PAR
chrY 13182811 13180975 chrX 8828575 8830385 stratum3
chrY 13184458 13182811 chrX 8826824 8828352 stratum3
chrY 13187456 13184704 chrX 8824049 8826803 stratum3
chrY 13189236 13187460 chrX 8822026 8823852 stratum3
chrY 13193049 13190457 chrX 8809220 8811869 stratum3
chrY 13195287 13193491 chrX 8806983 8808822 stratum3
chrY 13203191 13197769 chrX 8800253 8805593 stratum3
chrY 13213148 13204140 chrX 8790776 8799879 stratum3
chrY 13215396 13213153 chrX 8788052 8790316 stratum3
chrY 13216569 13215137 chrX 8786607 8788043 stratum3
chrY 13222785 13218198 chrX 8780829 8785427 stratum3
chrY 13226909 13222943 chrX 8776861 8780806 stratum3
chrY 13229071 13226909 chrX 8774635 8776712 stratum3
chrY 13245421 13241498 chrX 8769004 8772981 stratum3
chrY 13247588 13245436 chrX 8766569 8768635 stratum3
chrY 13248814 13247587 chrX 8763071 8764318 stratum3
chrY 13251122 13249721 chrX 8761496 8762847 stratum3
chrY 13254760 13251573 chrX 8750553 8753799 stratum3
chrY 13256115 13255006 chrX 8749367 8750495 stratum3
chrY 13258181 13256284 chrX 8746625 8748474 stratum3
chrY 13259348 13258238 chrX 13480256 13481340 stratum1
chrY 13259349 13261700 chrX 6426851 6429220 stratum2
chrY 13268165 13269560 chrX 6429297 6430692 stratum2
chrY 13275479 13271374 chrX 8742041 8746081 stratum3
chrY 13290335 13287007 chrX 8738730 8742044 stratum3
chrY 13291706 13290545 chrX 8737509 8738706 stratum3
chrY 13309951 13293144 chrX 8720741 8737515 stratum3
chrY 13313747 13314836 chrX 6437689 6438801 stratum2
chrY 13316834 13315267 chrX 8699013 8700564 stratum3
chrY 13318392 13316834 chrX 8696880 8698425 stratum3
chrY 13320740 13319146 chrX 8692268 8693849 stratum3
chrY 13330183 13329144 chrX 8676621 8677672 stratum3
chrY 13330183 13329144 chrX 8690369 8691407 stratum3
chrY 13336895 13338284 chrX 3755082 3756422 stratum2
chrY 13340862 13338279 chrX 8666040 8668577 stratum3
chrY 13342162 13340860 chrX 19889992 19891284 stratum1
chrY 13342371 13343531 chrX 20521522 20522646 stratum1
chrY 13343362 13340874 chrX 14617724 14620205 stratum1
chrY 13347258 13344665 chrX 8662843 8665487 stratum3
chrY 13358410 13348643 chrX 8651469 8661310 stratum3
chrY 13359622 13358410 chrX 8650121 8651356 stratum3
chrY 13361438 13359622 chrX 8648111 8650019 stratum3
chrY 13368517 13363897 chrX 8635044 8639602 stratum3
chrY 13369860 13368518 chrX 8632301 8633706 stratum3
chrY 13373980 13371707 chrX 8627814 8630045 stratum3
chrY 13377127 13374941 chrX 8625607 8627817 stratum3
chrY 13380118 13377666 chrX 8622594 8624895 stratum3
chrY 13382999 13381145 chrX 8619304 8621164 stratum3
chrY 13385651 13383025 chrX 8615612 8618180 stratum3
chrY 13390128 13387726 chrX 8610887 8613324 stratum3
chrY 13393542 13391437 chrX 8607720 8609889 stratum3
chrY 13404887 13403349 chrX 6426841 6428448 stratum2
chrY 13417841 13414668 chrX 8601910 8605094 stratum3
chrY 13426413 13417847 chrX 8592993 8601629 stratum3
chrY 13442689 13438681 chrX 8585993 8590034 stratum3
chrY 13451938 13443479 chrX 8577130 8585449 stratum3
chrY 13453397 13451935 chrX 8575034 8576569 stratum3
chrY 13457413 13456144 chrX 8567817 8569084 stratum3
chrY 13462231 13457451 chrX 8562715 8567506 stratum3
chrY 13468921 13462358 chrX 8556201 8562615 stratum3
chrY 13473247 13469134 chrX 8552073 8556137 stratum3
chrY 13474985 13477325 chrX 1859179 1861358 PAR
chrY 13476869 13474386 chrX 14617724 14620208 stratum1
chrY 13482007 13483139 chrX 4199446 4200591 stratum2
chrY 13483116 13482007 chrX 3966859 3967956 stratum2
chrY 13483138 13484644 chrX 6426849 6428375 stratum2
chrY 13489019 13490439 chrX 6429297 6430692 stratum2
chrY 13491695 13493739 chrX 4200585 4202612 stratum2
chrY 13509200 13508133 chrX 8545411 8546463 stratum3
chrY 13510629 13509198 chrX 8543672 8545111 stratum3
chrY 13512610 13511457 chrX 8540320 8541460 stratum3
chrY 13516345 13512976 chrX 8534518 8537910 stratum3
chrY 13521319 13517099 chrX 8530288 8534498 stratum3
chrY 13525227 13523549 chrX 8527483 8529112 stratum3
chrY 13526541 13525256 chrX 8525352 8526670 stratum3
chrY 13530369 13526540 chrX 8521345 8525256 stratum3
chrY 13531890 13530766 chrX 2498231 2499350 PAR
chrY 13532380 13530953 chrX 13953575 13954996 stratum1
chrY 13538960 13532628 chrX 8514980 8521349 stratum3
chrY 13543816 13539796 chrX 8509478 8513490 stratum3
chrY 13548211 13544036 chrX 8505371 8509483 stratum3
chrY 13551583 13548861 chrX 8501479 8504181 stratum3
chrY 13564757 13552055 chrX 8488204 8500958 stratum3
chrY 13568435 13564758 chrX 8484147 8487788 stratum3
chrY 13574006 13568891 chrX 8478974 8484124 stratum3
chrY 13574044 13575778 chrX 4580450 4582179 stratum2
chrY 13576491 13578035 chrX 8477306 8478841 stratum3
chrY 13578034 13580357 chrX 470908 473243 PAR
chrY 13584568 13580361 chrX 8473003 8477250 stratum3
chrY 13592418 13594837 chrX 1890133 1892565 PAR
chrY 13592419 13584575 chrX 8464994 8472725 stratum3
chrY 13594837 13592903 chrX 2620031 2621966 stratum2
chrY 13603273 13602159 chrX 8461908 8463016 stratum3
chrY 13607000 13605606 chrX 6429297 6430692 stratum2
chrY 13609420 13607319 chrX 6426851 6428947 stratum2
chrY 13615144 13612626 chrX 8459350 8461911 stratum3
chrY 13625317 13623339 chrX 8456673 8458666 stratum3
chrY 13633172 13626848 chrX 8449543 8456011 stratum3
chrY 13639576 13633468 chrX 8443308 8449276 stratum3
chrY 13644666 13639645 chrX 8437998 8443102 stratum3
chrY 13646100 13644665 chrX 8436056 8437504 stratum3
chrY 13648205 13646121 chrX 8433786 8435857 stratum3
chrY 13652278 13649496 chrX 8429822 8432708 stratum3
chrY 13655196 13652279 chrX 8425994 8428964 stratum3
chrY 13658145 13655198 chrX 8422766 8425807 stratum3
chrY 13663587 13658924 chrX 8416198 8420914 stratum3
chrY 13666690 13663991 chrX 8413459 8416091 stratum3
chrY 13669325 13667242 chrX 8404344 8406462 stratum3
chrY 13673540 13670391 chrX 4199446 4202612 stratum2
chrY 13675493 13674141 chrX 8400439 8401786 stratum3
chrY 13680204 13676812 chrX 8395304 8398688 stratum3
chrY 13682623 13680325 chrX 8393138 8395348 stratum3
chrY 13687334 13686320 chrX 8391392 8392418 stratum3
chrY 13691076 13688892 chrX 8386416 8388644 stratum3
chrY 13694029 13692144 chrX 8383418 8385280 stratum3
chrY 13705450 13700648 chrX 8377756 8382560 stratum3
chrY 13708795 13705451 chrX 8374223 8377643 stratum3
chrY 13715649 13711723 chrX 8368970 8372964 stratum3
chrY 13717530 13715652 chrX 8366918 8368812 stratum3
chrY 13719192 13717668 chrX 8365169 8366762 stratum3
chrY 13719239 13720541 chrX 13953575 13954885 stratum1
chrY 13742422 13726338 chrX 8347727 8363733 stratum3
chrY 13744998 13742998 chrX 8344799 8346781 stratum3
chrY 13752319 13755308 chrX 1890132 1893122 PAR
chrY 13752320 13745222 chrX 8337699 8344798 stratum3
chrY 13763891 13755307 chrX 8329182 8337704 stratum3
chrY 13767392 13765533 chrX 8319964 8321708 stratum3
chrY 13768555 13767396 chrX 8318682 8319842 stratum3
chrY 13780030 13778792 chrX 8313503 8314814 stratum3
chrY 13782510 13781461 chrX 8310945 8312035 stratum3
chrY 13785060 13783232 chrX 8308247 8310048 stratum3
chrY 13794004 13792518 chrX 8306727 8308249 stratum3
chrY 13797877 13794027 chrX 8302761 8306744 stratum3
chrY 13799499 13797978 chrX 8300677 8302183 stratum3
chrY 13809236 13807410 chrX 8298055 8299869 stratum3
chrY 13814465 13809236 chrX 8292720 8297936 stratum3
chrY 13814876 13816341 chrX 10468943 10470421 stratum3
chrY 13816381 13817536 chrX 20521522 20522646 stratum1
chrY 13817367 13814884 chrX 14617724 14620208 stratum1
chrY 13823929 13819675 chrX 8287764 8291996 stratum3
chrY 13830212 13828304 chrX 8283289 8285228 stratum3
chrY 13832138 13830990 chrX 8278644 8279792 stratum3
chrY 13833616 13834638 chrX 5537878 5538916 stratum2
chrY 13836522 13835466 chrX 8273619 8274679 stratum3
chrY 13836569 13837619 chrX 3238408 3239458 stratum2
chrY 13841149 13839065 chrX 8267999 8270093 stratum3
chrY 13844134 13841146 chrX 8264525 8267478 stratum3
chrY 13845716 13844293 chrX 8262514 8263862 stratum3
chrY 13848314 13846930 chrX 8260360 8261749 stratum3
chrY 13850468 13848315 chrX 8257975 8260136 stratum3
chrY 13854255 13850473 chrX 8254045 8257850 stratum3
chrY 13857381 13854807 chrX 8251483 8254050 stratum3
chrY 13858632 13857519 chrX 8250375 8251480 stratum3
chrY 13869511 13868118 chrX 6429297 6430692 stratum2
chrY 13875704 13874211 chrX 6426851 6428369 stratum2
chrY 13878189 13876132 chrX 8247580 8249664 stratum3
chrY 13885472 13880277 chrX 8240523 8245718 stratum3
chrY 13886752 13885474 chrX 8239081 8240371 stratum3
chrY 13910628 13913705 chrX 4199531 4202613 stratum2
chrY 13917197 13914816 chrX 8235676 8238095 stratum3
chrY 13918433 13917198 chrX 8234334 8235496 stratum3
chrY 13920299 13918600 chrX 3716 5387 PAR
chrY 13922498 13921350 chrX 1890 3112 PAR
chrY 13924460 13925621 chrX 20521522 20522646 stratum1
chrY 13925452 13923011 chrX 14617724 14620148 stratum1
chrY 13934731 13926853 chrX 8222947 8230774 stratum3
chrY 13938126 13935260 chrX 8216953 8219733 stratum3
chrY 13940706 13938147 chrX 8212251 8214803 stratum3
chrY 13943362 13942107 chrX 8210344 8211518 stratum3
chrY 13945437 13943368 chrX 8207891 8210097 stratum3
chrY 13946567 13945434 chrX 1555048 1556181 PAR
chrY 13946885 13945440 chrX 3936794 3938248 stratum2
chrY 13947778 13948944 chrX 3001 4149 PAR
chrY 13954935 13948943 chrX 8201947 8207895 stratum3
chrY 13958931 13955686 chrX 8198538 8201915 stratum3
chrY 13961820 13959290 chrX 8195939 8198478 stratum3
chrY 13963174 13961881 chrX 8194382 8195688 stratum3
chrY 13964689 13963621 chrX 8191396 8192527 stratum3
chrY 13967960 13965197 chrX 8188008 8190796 stratum3
chrY 13975328 13969039 chrX 8179490 8185796 stratum3
chrY 13980194 13976199 chrX 8173982 8177942 stratum3
chrY 13981441 13985711 chrX 8173700 8177942 stratum3
chrY 13986578 13992846 chrX 8179490 8185796 stratum3
chrY 13993918 13996657 chrX 8188008 8190796 stratum3
chrY 13997154 13998215 chrX 8191396 8192526 stratum3
chrY 13998665 13999943 chrX 8194382 8195688 stratum3
chrY 14000002 14002523 chrX 8195939 8198478 stratum3
chrY 14002881 14006067 chrX 8198538 8201915 stratum3
chrY 14006809 14012445 chrX 8201947 8207581 stratum3
chrY 14030948 14012949 chrX 8110058 8127897 stratum3
chrY 14034019 14031245 chrX 8106568 8109386 stratum3
chrY 14045346 14035712 chrX 8093739 8103380 stratum3
chrY 14047776 14045625 chrX 8091558 8093731 stratum3
chrY 14050413 14047872 chrX 8089067 8091558 stratum3
chrY 14060579 14058741 chrX 8087087 8089005 stratum3
chrY 14061789 14060611 chrX 8085415 8086673 stratum3
chrY 14066170 14062038 chrX 8081242 8085412 stratum3
chrY 14068313 14066795 chrX 8078562 8080102 stratum3
chrY 14075124 14069411 chrX 8072261 8077966 stratum3
chrY 14076279 14075255 chrX 8071213 8072236 stratum3
chrY 14079513 14078275 chrX 8068112 8069342 stratum3
chrY 14084490 14080095 chrX 8062731 8067208 stratum3
chrY 14085640 14084502 chrX 8061194 8062332 stratum3
chrY 14089456 14085720 chrX 8057537 8061201 stratum3
chrY 14090954 14089455 chrX 8055088 8056593 stratum3
chrY 14096464 14091920 chrX 8050495 8055086 stratum3
chrY 14098485 14097017 chrX 8049000 8050498 stratum3
chrY 14099804 14098484 chrX 8047567 8048882 stratum3
chrY 14105935 14100247 chrX 8040821 8046589 stratum3
chrY 14115956 14106052 chrX 8030580 8040809 stratum3
chrY 14117971 14115954 chrX 8027041 8029079 stratum3
chrY 14139562 14133055 chrX 14877509 14884066 stratum1
chrY 14143305 14139585 chrX 8023297 8027032 stratum3
chrY 14146750 14143420 chrX 8018299 8021583 stratum3
chrY 14149402 14146762 chrX 8014880 8017549 stratum3
chrY 14150604 14149542 chrX 8013828 8014874 stratum3
chrY 14154105 14152679 chrX 8009935 8011391 stratum3
chrY 14155960 14154104 chrX 8007649 8009488 stratum3
chrY 14157011 14155967 chrX 8006372 8007520 stratum3
chrY 14162081 14158947 chrX 8000186 8003331 stratum3
chrY 14163869 14162086 chrX 7997481 7999363 stratum3
chrY 14170009 14165782 chrX 7993214 7997482 stratum3
chrY 14171471 14170009 chrX 7990310 7991818 stratum3
chrY 14174916 14171470 chrX 7986747 7990241 stratum3
chrY 14178443 14174915 chrX 7982980 7986493 stratum3
chrY 14181492 14179173 chrX 7980664 7982948 stratum3
chrY 14189576 14182399 chrX 4708716 4715894 stratum2
chrY 14193148 14189787 chrX 7965377 7968798 stratum3
chrY 14194517 14193148 chrX 7963674 7965059 stratum3
chrY 14196900 14194524 chrX 7960452 7962846 stratum3
chrY 14203628 14198730 chrX 7954116 7959046 stratum3
chrY 14205168 14203648 chrX 7951879 7953367 stratum3
chrY 14207398 14205274 chrX 7949112 7951290 stratum3
chrY 14208892 14207400 chrX 7947419 7948916 stratum3
chrY 14211686 14208917 chrX 1890299 1893069 PAR
chrY 14216265 14214896 chrX 7942352 7943738 stratum3
chrY 14217604 14216428 chrX 7941094 7942298 stratum3
chrY 14219607 14218284 chrX 7938957 7940332 stratum3
chrY 14222462 14220292 chrX 7933933 7936236 stratum3
chrY 14224334 14222465 chrX 7931627 7933483 stratum3
chrY 14225729 14224338 chrX 7928230 7929597 stratum3
chrY 14232440 14227462 chrX 7921788 7926873 stratum3
chrY 14240802 14232580 chrX 7911525 7919920 stratum3
chrY 14242800 14240816 chrX 7909229 7911255 stratum3
chrY 14247186 14242963 chrX 7904926 7909195 stratum3
chrY 14254264 14247195 chrX 7897827 7904791 stratum3
chrY 14257258 14255264 chrX 7894328 7896327 stratum3
chrY 14258499 14257265 chrX 7892927 7894182 stratum3
chrY 14261872 14260145 chrX 7890154 7891905 stratum3
chrY 14263524 14261872 chrX 7887637 7889400 stratum3
chrY 14265539 14266787 chrX 7884523 7885792 stratum3
chrY 14268310 14267250 chrX 7882617 7883672 stratum3
chrY 14271240 14269328 chrX 7879741 7881677 stratum3
chrY 14275409 14272110 chrX 7874394 7877682 stratum3
chrY 14279522 14277533 chrX 2943888 2945846 stratum2
chrY 14291684 14293093 chrX 6429297 6430706 stratum2
chrY 14308121 14306691 chrX 7872662 7874121 stratum3
chrY 14309668 14308163 chrX 7871004 7872510 stratum3
chrY 14316044 14311411 chrX 7866370 7870969 stratum3
chrY 14336126 14317014 chrX 7844740 7863992 stratum3
chrY 14347691 14338638 chrX 7834201 7843325 stratum3
chrY 14352949 14347930 chrX 7829259 7834203 stratum3
chrY 14355682 14352956 chrX 7826380 7829107 stratum3
chrY 14359345 14355686 chrX 7822619 7826277 stratum3
